"client_ip","client_port","server_ip","server_port","packets","bytes","packets_cli_to_srv","bytes_cli_to_srv","packets_srv_to_cli","bytes_srv_to_cli","start_time","duration","bits/s_cli_to_srv","bits/s_srv_to_cli"
"192.168.11.9",55464,"224.0.0.252",5355,2,150,2,150,0,0,836.114907,0.4108049999999821,2921.093949684284,0
"192.168.11.9",52015,"192.168.11.1",53,2,333,1,79,1,254,845.778055,0.02458000000001448,25711.96094384165,82668.83645235162
"192.168.11.9",52659,"224.0.0.252",5355,1,75,1,75,0,0,847.190628,0,0,0
"192.168.11.9",49241,"224.0.0.252",5355,1,75,1,75,0,0,847.193524,0,0,0
"192.168.11.9",52659,"192.168.11.3",5355,1,106,0,0,1,106,847.286706,0,0,0
"192.168.11.9",49241,"192.168.11.3",5355,1,106,0,0,1,106,847.286706,0,0,0
"192.168.11.9",65483,"192.168.11.1",53,3,496,2,150,1,346,848.692704,0.045699999999897045,26258.205689337054,60568.927790070804
"192.168.11.9",58648,"224.0.0.252",5355,1,75,1,75,0,0,849.188697,0,0,0
"192.168.11.9",58649,"192.168.11.3",161,2,286,1,128,1,158,849.189721,0.011059000000045671,92594.26711237644,114296.04846683968
"192.168.11.9",60211,"224.0.0.252",5355,2,150,2,150,0,0,849.190639,0.411143999999922,2918.685424085546,0
"192.168.11.9",57059,"224.0.0.252",5355,1,75,1,75,0,0,849.207317,0,0,0
"192.168.11.9",57060,"192.168.11.3",161,2,303,1,93,1,210,849.208185,0.02928800000006504,25402.895383718514,57361.37667291277
"192.168.11.9",58648,"192.168.11.3",5355,1,106,0,0,1,106,849.239985,0,0,0
"192.168.11.9",57059,"192.168.11.3",5355,1,106,0,0,1,106,849.239985,0,0,0
"192.168.11.9",53763,"224.0.0.252",5355,2,150,2,150,0,0,851.558605,0.4110240000001113,2919.5375452520416,0
"192.168.11.9",57372,"224.0.0.252",5355,2,150,2,150,0,0,853.918052,0.4100220000000263,2926.672227343711,0
"192.168.11.9",57441,"224.0.0.252",5355,2,150,2,150,0,0,856.274172,0.4109680000000253,2919.935372096918,0
"192.168.11.9",65517,"224.0.0.252",5355,2,150,2,150,0,0,858.629429,0.40996000000006916,2927.1148404717474,0
"192.168.11.9",60349,"224.0.0.252",5355,2,150,2,150,0,0,860.986332,0.40988400000003367,2927.657581169066,0
"192.168.11.9",50135,"224.0.0.252",5355,2,150,2,150,0,0,868.264613,0.4101139999999077,2926.0156931981596,0
"192.168.11.9",63822,"224.0.0.252",5355,2,150,2,150,0,0,870.52776,0.41282300000000305,2906.8147850289133,0
"192.168.11.9",49817,"192.168.11.3",161,2,177,1,88,1,89,877.101251,0.005703999999923326,123422.15988945709,124824.68443365548
"192.168.11.9",49818,"192.168.11.3",161,2,179,1,89,1,90,877.107567,0.0064969999999675565,109589.04109643765,110820.37863684706
"192.168.11.9",49819,"192.168.11.3",161,2,1156,1,578,1,578,877.115174,0.2074959999999919,22284.76693526709,22284.76693526709
"192.168.11.9",55799,"224.0.0.252",5355,1,75,1,75,0,0,877.374938,0,0,0
"192.168.11.9",55628,"224.0.0.252",5355,1,75,1,75,0,0,877.377504,0,0,0
"192.168.11.9",55799,"192.168.11.3",5355,1,106,0,0,1,106,877.491896,0,0,0
"192.168.11.9",55628,"192.168.11.3",5355,1,106,0,0,1,106,877.495225,0,0,0
"192.168.11.9",57877,"224.0.0.252",5355,1,75,1,75,0,0,879.19954,0,0,0
"192.168.11.9",58997,"224.0.0.252",5355,2,150,2,150,0,0,879.207622,0.4102589999999964,2924.9815360540797,0
"192.168.11.9",49401,"192.168.11.3",161,2,286,1,128,1,158,879.233144,0.008561999999983527,119598.224714082,147629.05863144496
"192.168.11.9",54862,"224.0.0.252",5355,1,75,1,75,0,0,879.246279,0,0,0
"192.168.11.9",54863,"192.168.11.3",161,2,303,1,93,1,210,879.248268,0.01021699999989778,72819.81012111614,164431.82930574613
"192.168.11.9",57877,"192.168.11.3",5355,1,106,0,0,1,106,879.348989,0,0,0
"192.168.11.9",54862,"192.168.11.3",5355,1,106,0,0,1,106,879.34899,0,0,0
"192.168.11.9",57131,"224.0.0.252",5355,2,150,2,150,0,0,881.565243,0.41137000000003354,2917.08194569342,0
"192.168.11.9",53384,"224.0.0.252",5355,2,150,2,150,0,0,883.921347,0.4101100000000315,2926.044232035083,0
"192.168.11.9",51242,"224.0.0.252",5355,4,300,4,300,0,0,886.278425,533.338276,4.499958296636486,0
"192.168.11.9",56140,"192.168.11.1",53,2,229,1,81,1,148,888.500308,0.022347999999965396,28995.88330056396,52980.13245041316
"192.168.11.9",62765,"224.0.0.252",5355,2,150,2,150,0,0,888.635601,0.41367800000000443,2900.806907788152,0
"192.168.11.9",63661,"224.0.0.252",5355,2,150,2,150,0,0,890.989499,0.41106999999999516,2919.210840002954,0
"192.168.11.9",62333,"192.168.10.7",161,1,88,1,88,0,0,892.836126,0,0,0
"192.168.11.9",62334,"192.168.10.7",161,1,88,1,88,0,0,894.836985,0,0,0
"192.168.11.9",62335,"192.168.10.7",161,1,578,1,578,0,0,896.838605,0,0,0
"192.168.11.9",60627,"224.0.0.252",5355,2,150,2,150,0,0,898.376675,0.41106300000001283,2919.260551302264,0
"192.168.11.9",59302,"224.0.0.252",5355,2,150,2,150,0,0,898.377295,0.4112310000000434,2918.0679472118427,0
"192.168.11.9",51990,"192.168.10.7",161,1,578,1,578,0,0,899.840118,0,0,0
"192.168.11.9",50978,"224.0.0.252",5355,2,150,2,150,0,0,902.789296,0.4134589999999889,2902.3434004339783,0
"192.168.11.9",57745,"224.0.0.252",5355,2,150,2,150,0,0,905.047084,0.41066799999998693,2922.068434842837,0
"192.168.11.9",54971,"224.0.0.252",5355,1,75,1,75,0,0,907.406858,0,0,0
"192.168.11.9",53675,"224.0.0.252",5355,1,75,1,75,0,0,907.412253,0,0,0
"192.168.11.9",54971,"192.168.11.3",5355,1,106,0,0,1,106,907.495047,0,0,0
"192.168.11.9",53675,"192.168.11.3",5355,1,106,0,0,1,106,907.496622,0,0,0
"192.168.11.9",49605,"192.168.11.1",53,2,433,1,81,1,352,908.714693,0.024120000000039,26865.671641747605,116749.58540611305
"192.168.11.9",53551,"224.0.0.252",5355,1,75,1,75,0,0,909.187634,0,0,0
"192.168.11.9",60911,"224.0.0.252",5355,2,150,2,150,0,0,909.188994,0.4220980000000054,2842.9416865277367,0
"192.168.11.9",60912,"192.168.11.3",161,2,286,1,128,1,158,909.190817,0.00765400000000227,133786.25555261254,165142.4091977561
"192.168.11.9",49393,"224.0.0.252",5355,1,75,1,75,0,0,909.20092,0,0,0
"192.168.11.9",49394,"192.168.11.3",161,2,303,1,93,1,210,909.20141,0.012130999999953929,61330.47564115288,138488.17080260327
"192.168.11.9",53551,"192.168.11.3",5355,1,106,0,0,1,106,909.248529,0,0,0
"192.168.11.9",49393,"192.168.11.3",5355,1,106,0,0,1,106,909.251049,0,0,0
"192.168.11.9",56452,"224.0.0.252",5355,2,150,2,150,0,0,911.551624,0.4098260000000664,2928.07191344572,0
"192.168.11.9",56488,"224.0.0.252",5355,2,150,2,150,0,0,913.911121,0.41171299999996336,2914.6517112651454,0
"192.168.11.9",56040,"224.0.0.252",5355,2,150,2,150,0,0,916.282967,0.41003200000000106,2926.6008506653066,0
"192.168.11.9",51718,"224.0.0.252",5355,2,150,2,150,0,0,918.646925,0.410541999999964,2922.965250815033,0
"192.168.11.9",52286,"224.0.0.252",5355,2,150,2,150,0,0,921.00818,0.4104689999999209,2923.485086572265,0
"192.168.11.9",49877,"192.168.11.1",53,2,607,1,88,1,519,924.494715,0.022084999999947286,31876.839483888627,188000.90559247954
"192.168.11.9",52527,"192.168.11.1",53,2,594,1,94,1,500,924.494728,0.024990999999999985,30090.832699771934,160057.62074346773
"192.168.11.9",51052,"192.168.11.1",53,2,554,1,74,1,480,924.575873,0.022199999999998,26666.66666666907,172972.97297298856
"192.168.11.9",59169,"224.0.0.252",5355,2,150,2,150,0,0,937.306602,0.41112599999996746,2918.813210548822,0
"192.168.11.9",56358,"192.168.11.3",161,2,177,1,88,1,89,937.326045,0.005320999999980813,132305.95752725776,133809.43431734023
"192.168.11.9",56359,"192.168.11.3",161,2,179,1,89,1,90,937.331979,0.004671999999914078,0,0
"192.168.11.9",56360,"192.168.11.3",161,2,1156,1,578,1,578,937.337994,0.22036100000002534,20983.749393039005,20983.749393039005
"192.168.11.9",54866,"224.0.0.252",5355,1,75,1,75,0,0,937.614667,0,0,0
"192.168.11.9",59241,"224.0.0.252",5355,1,75,1,75,0,0,937.623609,0,0,0
"192.168.11.9",54866,"192.168.11.3",5355,1,106,0,0,1,106,937.709558,0,0,0
"192.168.11.9",59241,"192.168.11.3",5355,1,106,0,0,1,106,937.709558,0,0,0
"192.168.11.9",58807,"224.0.0.252",5355,1,75,1,75,0,0,939.188943,0,0,0
"192.168.11.9",58808,"192.168.11.3",161,2,286,1,128,1,158,939.189716,0.022475999999983287,45559.70813315365,56237.76472686154
"192.168.11.9",61678,"224.0.0.252",5355,2,150,2,150,0,0,939.190239,0.41084299999999985,2920.8237696638384,0
"192.168.11.9",59979,"224.0.0.252",5355,1,75,1,75,0,0,939.214975,0,0,0
"192.168.11.9",59980,"192.168.11.3",161,2,303,1,93,1,210,939.215608,0.03216900000006717,23127.856010396546,52224.190991218005
"192.168.11.9",58807,"192.168.11.3",5355,1,106,0,0,1,106,939.248256,0,0,0
"192.168.11.9",59979,"192.168.11.3",5355,1,106,0,0,1,106,939.249428,0,0,0
"192.168.11.9",51800,"224.0.0.252",5355,2,150,2,150,0,0,941.550461,0.40988599999991493,2927.64329594143,0
"192.168.11.9",57515,"224.0.0.252",5355,2,150,2,150,0,0,943.914155,0.41036799999994855,2924.2046163447208,0
"192.168.11.9",56405,"224.0.0.252",5355,2,150,2,150,0,0,946.271712,0.4103410000000167,2924.3970258881054,0
"192.168.11.9",65441,"239.255.255.250",1900,4,864,4,864,0,0,948.391198,3.0026470000000245,2301.9688961106463,0
"192.168.11.9",63834,"224.0.0.252",5355,2,150,2,150,0,0,948.626982,0.41137400000002344,2917.053581412368,0
"192.168.11.9",58573,"224.0.0.252",5355,4,300,4,300,0,0,950.981982,506.76456600000006,4.735927018228026,0
"192.168.11.9",55646,"224.0.0.252",5355,2,150,2,150,0,0,960.635423,0.41140900000004876,2916.805417479583,0
"192.168.11.9",60730,"224.0.0.252",5355,2,150,2,150,0,0,960.636478,0.41095899999993435,2919.9993186672923,0
"192.168.11.9",61812,"192.168.10.7",161,1,88,1,88,0,0,961.87571,0,0,0
"192.168.11.9",61813,"192.168.10.7",161,1,88,1,88,0,0,963.876731,0,0,0
"192.168.11.9",61814,"192.168.10.7",161,1,578,1,578,0,0,965.877005,0,0,0
"192.168.11.9",61531,"192.168.11.1",53,2,486,1,77,1,409,967.631381,0.02261599999997088,27237.35408563818,144676.3353380002
"192.168.11.9",60723,"224.0.0.252",5355,1,75,1,75,0,0,967.63622,0,0,0
"192.168.11.9",58584,"224.0.0.252",5355,1,75,1,75,0,0,967.649193,0,0,0
"192.168.11.9",60723,"192.168.11.3",5355,1,106,0,0,1,106,967.716527,0,0,0
"192.168.11.9",58584,"192.168.11.3",5355,1,106,0,0,1,106,967.716527,0,0,0
"192.168.11.9",58585,"192.168.10.7",161,1,578,1,578,0,0,968.877498,0,0,0
"192.168.11.9",65182,"224.0.0.252",5355,1,75,1,75,0,0,969.195244,0,0,0
"192.168.11.9",52789,"224.0.0.252",5355,2,150,2,150,0,0,969.19956,0.4113529999999628,2917.2025000428066,0
"192.168.11.9",52790,"192.168.11.3",161,2,286,1,128,1,158,969.204659,0.01037399999995614,98708.30923504234,121843.0692120054
"192.168.11.9",58944,"224.0.0.252",5355,1,75,1,75,0,0,969.219997,0,0,0
"192.168.11.9",58945,"192.168.11.3",161,2,303,1,93,1,210,969.221088,0.0337650000000167,22034.651266093057,49755.66414924239
"192.168.11.9",65182,"192.168.11.3",5355,1,106,0,0,1,106,969.254854,0,0,0
"192.168.11.9",58944,"192.168.11.3",5355,1,106,0,0,1,106,969.254854,0,0,0
"192.168.11.9",57676,"224.0.0.252",5355,2,150,2,150,0,0,971.562205,0.4106480000000374,2922.210749839012,0
"192.168.11.9",56328,"224.0.0.252",5355,2,150,2,150,0,0,971.825535,0.41110700000001543,2918.9481083998935,0
"192.168.11.9",50159,"224.0.0.252",5355,2,150,2,150,0,0,973.920206,0.4110200000000077,2919.5659578608766,0
"192.168.11.9",63447,"224.0.0.252",5355,2,150,2,150,0,0,974.082472,0.41002899999989495,2926.622263304077,0
"192.168.11.9",52599,"224.0.0.252",5355,2,150,2,150,0,0,976.275523,0.41068799999993644,2921.926133707792,0
"192.168.11.9",53077,"224.0.0.252",5355,2,150,2,150,0,0,978.632826,0.4102460000000292,2925.07422375822,0
"192.168.11.9",59063,"224.0.0.252",5355,3,225,3,225,0,0,980.988475,18.202181999999993,98.88924305888166,0
"192.168.11.9",56440,"192.168.11.1",53,2,603,1,91,1,512,986.764322,0.022234000000025844,32742.646397371314,184222.3621478474
"192.168.11.9",56442,"192.168.11.3",161,2,177,1,88,1,89,997.56305,0.010026000000038948,70217.4346695856,71015.36006355815
"192.168.11.9",56443,"192.168.11.3",161,2,179,1,89,1,90,997.573621,0.005720999999994092,124453.76682411034,125852.12375471833
"192.168.11.9",56444,"192.168.11.3",161,2,1156,1,578,1,578,997.580859,0.20811800000001313,22218.16469502738,22218.16469502738
"192.168.11.9",52141,"224.0.0.252",5355,1,75,1,75,0,0,997.845951,0,0,0
"192.168.11.9",49809,"224.0.0.252",5355,1,75,1,75,0,0,997.849554,0,0,0
"192.168.11.9",52141,"192.168.11.3",5355,1,106,0,0,1,106,997.914971,0,0,0
"192.168.11.9",49809,"192.168.11.3",5355,1,106,0,0,1,106,997.916041,0,0,0
"192.168.11.9",59064,"192.168.11.3",161,2,286,1,128,1,158,999.191445,0.009537999999906788,107360.03355105968,132522.5414145893
"192.168.11.9",49811,"224.0.0.252",5355,2,150,2,150,0,0,999.191794,0.4096950000000561,2929.008164609858,0
"192.168.11.9",60497,"224.0.0.252",5355,1,75,1,75,0,0,999.224687,0,0,0
"192.168.11.9",60498,"192.168.11.3",161,2,303,1,93,1,210,999.226217,0.025573000000008506,29093.18421771996,65694.28694323862
"192.168.11.9",59063,"192.168.11.3",5355,1,106,0,0,1,106,999.251791,0,0,0
"192.168.11.9",60497,"192.168.11.3",5355,1,106,0,0,1,106,999.343022,0,0,0
"192.168.11.9",61081,"224.0.0.252",5355,2,150,2,150,0,0,1001.548773,0.4107330000000502,2921.606006821593,0
"192.168.11.9",50935,"224.0.0.252",5355,2,150,2,150,0,0,1003.919976,0.41061200000001463,2922.4669517694497,0
"192.168.11.9",53808,"192.168.11.1",53,4,1108,2,178,2,930,1005.111936,0.06005900000002384,23710.01848181679,123878.18644994167
"192.168.11.9",54425,"224.0.0.252",5355,2,150,2,150,0,0,1006.275795,0.41111000000000786,2918.9268079102358,0
"192.168.11.9",55908,"224.0.0.252",5355,2,150,2,150,0,0,1006.342569,0.4105929999999489,2922.602187568101,0
"192.168.11.9",52942,"224.0.0.252",5355,2,150,2,150,0,0,1008.603425,0.40974199999993743,2928.67218884123,0
"192.168.11.9",62542,"224.0.0.252",5355,2,150,2,150,0,0,1008.638644,0.41271900000003825,2907.5472658149706,0
"192.168.11.9",50142,"192.168.11.1",53,2,431,1,76,1,355,1009.465644,0.022597000000018852,26906.226490219622,125680.40005299954
"192.168.11.9",52961,"224.0.0.252",5355,2,150,2,150,0,0,1010.998481,0.41034300000001167,2924.382772461004,0
"192.168.11.9",58706,"224.0.0.252",5355,2,150,2,150,0,0,1022.89955,0.41006500000003143,2926.3653323251388,0
"192.168.11.9",56241,"224.0.0.252",5355,2,150,2,150,0,0,1022.900067,0.40998000000001866,2926.972047416814,0
"192.168.11.9",55189,"192.168.11.1",53,2,422,1,79,1,343,1023.75751,0.02222299999993993,28439.004634914654,123475.67835159147
"192.168.11.9",49379,"224.0.0.252",5355,1,75,1,75,0,0,1027.861415,0,0,0
"192.168.11.9",60058,"192.168.11.3",5355,1,106,0,0,1,106,1027.917297,0,0,0
"192.168.11.9",49379,"192.168.11.3",5355,1,106,0,0,1,106,1027.919201,0,0,0
"192.168.11.9",52443,"224.0.0.252",5355,1,75,1,75,0,0,1029.185208,0,0,0
"192.168.11.9",52444,"192.168.11.3",161,2,286,1,128,1,158,1029.185915,0.010659000000032393,96069.0496291292,118585.23313595635
"192.168.11.9",63297,"224.0.0.252",5355,2,150,2,150,0,0,1029.186314,0.41043999999988046,2923.691647988377,0
"192.168.11.9",51621,"224.0.0.252",5355,1,75,1,75,0,0,1029.199025,0,0,0
"192.168.11.9",51622,"192.168.11.3",161,2,303,1,93,1,210,1029.199681,0.011767999999847234,63222.29775744886,142760.02719423937
"192.168.11.9",52443,"192.168.11.3",5355,1,106,0,0,1,106,1029.257259,0,0,0
"192.168.11.9",51621,"192.168.11.3",5355,1,106,0,0,1,106,1029.259023,0,0,0
"192.168.11.9",51625,"192.168.10.7",161,1,88,1,88,0,0,1030.913408,0,0,0
"192.168.11.9",63943,"224.0.0.252",5355,2,150,2,150,0,0,1031.544977,0.4102219999999761,2925.245354954317,0
"192.168.11.9",51881,"192.168.10.7",161,1,88,1,88,0,0,1032.914372,0,0,0
"192.168.11.9",62002,"224.0.0.252",5355,2,150,2,150,0,0,1033.914577,0.41066299999988587,2922.1040122931295,0
"192.168.11.9",58063,"192.168.10.7",161,1,578,1,578,0,0,1034.915519,0,0,0
"192.168.11.9",53023,"224.0.0.252",5355,2,150,2,150,0,0,1036.288274,0.4100579999999354,2926.4152875939235,0
"192.168.11.9",58330,"192.168.10.7",161,1,578,1,578,0,0,1037.916845,0,0,0
"192.168.11.9",62057,"224.0.0.252",5355,2,150,2,150,0,0,1038.668658,0.41408400000000256,2897.962732199246,0
"192.168.11.9",50923,"224.0.0.252",5355,2,150,2,150,0,0,1040.864491,0.40952100000004066,2930.252661035407,0
"192.168.11.9",60709,"224.0.0.252",5355,2,150,2,150,0,0,1041.032439,0.41003699999987475,2926.5651636324687,0
"192.168.11.9",56964,"224.0.0.252",5355,2,150,2,150,0,0,1043.120547,0.41130199999997785,2917.564222882613,0
"192.168.11.9",51516,"192.168.11.3",161,2,177,1,88,1,89,1057.792787,0.004896999999800755,0,0
"192.168.11.9",51517,"192.168.11.3",161,2,179,1,89,1,90,1057.798298,0.004562999999961903,0,0
"192.168.11.9",51518,"192.168.11.3",161,2,1156,1,578,1,578,1057.80347,0.2100639999998748,22012.339096669377,22012.339096669377
"192.168.11.9",61954,"224.0.0.252",5355,1,75,1,75,0,0,1058.086346,0,0,0
"192.168.11.9",55537,"224.0.0.252",5355,1,75,1,75,0,0,1058.11249,0,0,0
"192.168.11.9",61954,"192.168.11.3",5355,1,106,0,0,1,106,1058.125688,0,0,0
"192.168.11.9",55537,"192.168.11.3",5355,1,106,0,0,1,106,1058.227259,0,0,0
"192.168.11.9",52132,"224.0.0.252",5355,1,75,1,75,0,0,1059.191652,0,0,0
"192.168.11.9",52133,"192.168.11.3",161,2,286,1,128,1,158,1059.192373,0.00804799999991701,127236.58051821066,157057.65407716628
"192.168.11.9",49196,"224.0.0.252",5355,2,150,2,150,0,0,1059.193042,0.413323999999875,2903.291364644596,0
"192.168.11.9",62758,"224.0.0.252",5355,1,75,1,75,0,0,1059.203591,0,0,0
"192.168.11.9",53533,"192.168.11.3",161,2,303,1,93,1,210,1059.207673,0.010039999999889915,74103.58565818304,167330.67729267137
"192.168.11.9",52132,"192.168.11.3",5355,1,106,0,0,1,106,1059.262571,0,0,0
"192.168.11.9",62758,"192.168.11.3",5355,1,106,0,0,1,106,1059.264061,0,0,0
"192.168.11.9",52834,"224.0.0.252",5355,2,150,2,150,0,0,1061.548004,0.410321999999951,2924.532440376444,0
"192.168.11.9",58891,"224.0.0.252",5355,2,150,2,150,0,0,1063.91743,0.41138900000009926,2916.947220270135,0
"192.168.11.9",61855,"192.168.11.1",53,2,632,1,86,1,546,1065.005029,0.021955000000161817,31336.82532429648,198952.4026403009
"192.168.11.9",54795,"192.168.11.1",53,2,636,1,86,1,550,1066.1881,0.023309999999810316,29515.229515469695,188760.1887617248
"192.168.11.9",63719,"224.0.0.252",5355,2,150,2,150,0,0,1066.271871,0.409802000000127,2928.243395590134,0
"192.168.11.9",51162,"192.168.11.1",53,4,1214,2,178,2,1036,1066.326982,0.0597539999998844,23831.040599838587,138702.011581083
"192.168.11.9",51166,"239.255.255.250",1900,4,864,4,864,0,0,1068.403536,3.0035330000000613,2301.28984765603,0
"192.168.11.9",64452,"224.0.0.252",5355,2,150,2,150,0,0,1068.628336,0.41240300000004027,2909.775147125222,0
"192.168.11.9",61887,"224.0.0.252",5355,2,150,2,150,0,0,1070.985679,0.4103010000001177,2924.682123610851,0
"192.168.11.9",54033,"192.168.11.1",53,2,509,1,91,1,418,1071.286911,0.025555000000167638,28487.57581667871,130855.0185865022
"192.168.11.9",53683,"192.168.11.1",53,2,621,1,79,1,542,1072.146075,0.022041999999828477,28672.534253013248,196715.36158396432
"192.168.11.9",64749,"192.168.11.1",53,2,489,1,89,1,400,1072.222659,0.025061000000050626,28410.677945754825,127688.44020563966
"192.168.11.9",63524,"224.0.0.252",5355,2,150,2,150,0,0,1075.380753,0.41105900000002293,2919.288958519174,0
"192.168.11.9",56076,"224.0.0.252",5355,2,150,2,150,0,0,1077.637614,0.4102709999999661,2924.8959833868325,0
"192.168.11.9",62720,"192.168.11.1",53,2,617,1,92,1,525,1080.058829,0.021790000000009968,33776.96190911718,192748.9674161578
"192.168.11.9",54199,"192.168.11.1",53,2,636,1,94,1,542,1080.614239,0.02422500000011496,31042.311661359396,178988.6480899659
"192.168.11.9",60376,"192.168.11.1",53,2,537,1,89,1,448,1080.721721,0.022030000000086147,32319.56423046826,162687.24466572786
"192.168.11.9",54570,"192.168.11.1",53,4,1214,2,178,2,1036,1081.001536,0.19172699999990073,7427.227255424314,43228.13166640218
"192.168.11.9",55870,"224.0.0.252",5355,2,150,2,150,0,0,1085.163056,0.4102469999997993,2925.0670937278933,0
"192.168.11.9",65504,"224.0.0.252",5355,2,150,2,150,0,0,1085.167017,0.4112609999999677,2917.8550847274464,0
"192.168.11.9",60036,"224.0.0.252",5355,1,75,1,75,0,0,1088.135776,0,0,0
"192.168.11.9",60295,"224.0.0.252",5355,1,75,1,75,0,0,1088.139141,0,0,0
"192.168.11.9",60036,"192.168.11.3",5355,1,106,0,0,1,106,1088.232026,0,0,0
"192.168.11.9",60295,"192.168.11.3",5355,1,106,0,0,1,106,1088.235688,0,0,0
"192.168.11.9",57921,"224.0.0.252",5355,1,75,1,75,0,0,1089.197421,0,0,0
"192.168.11.9",57922,"192.168.11.3",161,2,286,1,128,1,158,1089.198239,0.007927999999992608,129162.46215955535,159434.91422820115
"192.168.11.9",50572,"224.0.0.252",5355,2,150,2,150,0,0,1089.198599,0.4107539999999972,2921.456638279866,0
"192.168.11.9",56202,"224.0.0.252",5355,1,75,1,75,0,0,1089.208964,0,0,0
"192.168.11.9",56203,"192.168.11.3",161,2,303,1,93,1,210,1089.209713,0.013764000000037413,54054.05405390712,122057.54141204835
"192.168.11.9",57921,"192.168.11.3",5355,1,106,0,0,1,106,1089.266988,0,0,0
"192.168.11.9",56202,"192.168.11.3",5355,1,106,0,0,1,106,1089.266988,0,0,0
"192.168.11.9",65071,"224.0.0.252",5355,2,150,2,150,0,0,1091.5568,0.41191600000001927,2913.21531574385,0
"192.168.11.9",65150,"192.168.11.1",53,2,446,1,79,1,367,1091.64194,0.022940999999946143,27548.929863627727,127980.47164495413
"192.168.11.9",51226,"224.0.0.252",5355,2,150,2,150,0,0,1093.940176,0.41608899999982896,2883.9983753487672,0
"192.168.11.9",53693,"192.168.11.1",53,2,607,1,89,1,518,1094.357854,0.023639000000002852,30119.71741613072,175303.52383770465
"192.168.11.9",52801,"224.0.0.252",5355,2,150,2,150,0,0,1096.300061,0.41002300000013747,2926.665089518387,0
"192.168.11.9",58760,"192.168.11.1",53,2,414,1,75,1,339,1096.765688,0.021884000000000015,27417.291171632223,123926.15609577765
